,hex_id,geometry,population,ID_NIL,NIL
1095,1095,POINT (510937.637168872 5029692.649385698),13.5242919921875,86,PARCO DEI NAVIGLI
1096,1096,POINT (512188.8621320312 5029569.872040491),254.8172607421875,47,CANTALUPA
1097,1097,POINT (518309.26497697417 5039092.163993038),1293.25439453125,16,GORLA - PRECOTTO
1098,1098,POINT (519612.4851250031 5040469.972227619),285.8581848144531,17,ADRIANO
1099,1099,POINT (516543.1013979527 5028389.35385376),36.67137145996094,85,PARCO DELLE ABBAZIE
1100,1100,POINT (509896.55258849467 5035817.417999643),1441.3212890625,60,STADIO - IPPODROMI
1101,1101,POINT (505241.0684418115 5034266.331645517),288.537109375,87,ASSIANO
1102,1102,POINT (512693.1690204732 5032030.494558218),1547.549560546875,45,MONCUCCO - SAN CRISTOFORO
1103,1103,POINT (515239.23631302296 5027010.733503118),0.0,85,PARCO DELLE ABBAZIE
1104,1104,POINT (519454.44308620243 5033877.948995156),1115.946044921875,30,TALIEDO - MORSENCHIO - Q.RE FORLANINI
1105,1105,POINT (511487.89924291644 5029471.301489551),7.2444844245910645,86,PARCO DEI NAVIGLI
1106,1106,POINT (513836.8974416118 5026813.654995328),39.274593353271484,85,PARCO DELLE ABBAZIE
1107,1107,POINT (508404.3329884466 5040979.479837506),452.88165283203125,73,CASCINA MERLATA
1108,1108,POINT (512306.29634835914 5040932.696111005),797.9222412109375,81,BOVISASCA
1109,1109,POINT (519760.58153172163 5038699.46776741),166.6805419921875,18,CIMIANO - ROTTOLE - Q.RE FELTRE
1110,1110,POINT (511347.06779473764 5035424.545370361),1581.6146240234375,58,DE ANGELI - MONTE ROSA
1111,1111,POINT (510741.1925328733 5032054.52715522),1227.2601318359375,48,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO
1112,1112,POINT (506691.1217757924 5033873.384468746),1177.21484375,55,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
1113,1113,POINT (514144.2768425267 5031637.251875801),1672.59814453125,43,TIBALDI
1114,1114,POINT (518753.29067113233 5033779.281237571),1078.3994140625,30,TALIEDO - MORSENCHIO - Q.RE FORLANINI
1115,1115,POINT (515398.58292275376 5033605.878844092),1702.751953125,4,GUASTALLA
1116,1116,POINT (505485.7627450156 5031315.096921241),7.840298175811768,87,ASSIANO
1117,1117,POINT (512939.0315990215 5029077.849943594),120.48646545410156,41,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
1118,1118,POINT (509854.32094131317 5040587.081083373),407.24609375,74,ROSERIO
1119,1119,POINT (507945.3088789401 5035841.178724951),237.988037109375,61,QUARTO CAGNINO
1120,1120,POINT (511605.69628367363 5040833.943579946),346.10595703125,81,BOVISASCA
1121,1121,POINT (519059.57170075894 5038600.721801445),1096.010498046875,18,CIMIANO - ROTTOLE - Q.RE FELTRE
1122,1122,POINT (520362.84336314653 5039978.606941788),240.19235229492188,17,ADRIANO
1123,1123,POINT (506642.14585297124 5034463.581829572),1110.853759765625,55,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
1124,1124,POINT (510646.3324615275 5035325.884459004),1514.7249755859375,57,SAN SIRO
1125,1125,POINT (505990.54743705527 5033774.766465196),142.6170654296875,55,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
1126,1126,POINT (513443.2921691428 5031538.640625053),868.6322021484375,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
1127,1127,POINT (516357.1396866856 5039115.6877124235),906.423828125,13,GRECO - SEGNANO
1128,1128,POINT (520205.0164251705 5033386.111790724),219.3553466796875,31,MONLUE' - PONTE LAMBRO
1129,1129,POINT (509153.8207511417 5040488.343616562),364.92706298828125,74,ROSERIO
1130,1130,POINT (510603.9327299442 5040095.891704402),1052.4249267578125,76,QUARTO OGGIARO - VIALBA - MUSOCCO
1131,1131,POINT (518057.4277094413 5037862.397560441),767.2149658203125,19,PADOVA - TURRO - CRESCENZAGO
1132,1132,POINT (519360.71559116454 5039240.291933352),1011.56005859375,19,PADOVA - TURRO - CRESCENZAGO
1133,1133,POINT (509644.3482311115 5034587.681564082),596.2237548828125,56,FORZE ARMATE
1134,1134,POINT (504988.66501271434 5033036.639228624),6.151134967803955,87,ASSIANO
1135,1135,POINT (512850.08195047994 5036531.879472233),1490.3006591796875,69,SARPI
1136,1136,POINT (518452.0641771496 5033139.462831772),303.2911376953125,29,ORTOMERCATO
1137,1137,POINT (512441.02784069825 5030800.241542627),1116.3389892578125,46,BARONA
1138,1138,POINT (508152.1322165482 5039750.3465772625),72.23268127441406,72,MAGGIORE - MUSOCCO - CERTOSA
1139,1139,POINT (511304.51139205653 5040194.62856727),1369.06787109375,76,QUARTO OGGIARO - VIALBA - MUSOCCO
1140,1140,POINT (520061.7182468061 5039339.049277316),206.51852416992188,18,CIMIANO - ROTTOLE - Q.RE FELTRE
1141,1141,POINT (505689.2177290322 5033135.241535357),602.5477294921875,54,MUGGIANO
1142,1142,POINT (518602.6788655254 5033459.375002306),378.9025573730469,30,TALIEDO - MORSENCHIO - Q.RE FORLANINI
1143,1143,POINT (508852.6109552042 5039849.068376961),495.07232666015625,72,MAGGIORE - MUSOCCO - CERTOSA
1144,1144,POINT (511455.10527556355 5040514.289054979),964.3811645507812,81,BOVISASCA
1145,1145,POINT (520212.28225538926 5039658.831090954),230.8349151611328,18,CIMIANO - ROTTOLE - Q.RE FELTRE
1146,1146,POINT (505839.8840045633 5033455.006965176),188.69854736328125,87,ASSIANO
1147,1147,POINT (519202.58678422606 5032647.5897245705),727.709228515625,30,TALIEDO - MORSENCHIO - Q.RE FORLANINI
1148,1148,POINT (509003.2172866971 5040168.70897686),503.9246826171875,75,STEPHENSON
1149,1149,POINT (512303.1148497951 5038843.026670507),963.4227294921875,77,BOVISA
1150,1150,POINT (515444.944383754 5030924.024721314),490.71722412109375,38,VIGENTINO - Q.RE FATIMA
1151,1151,POINT (503937.88963398675 5032888.743835496),35.416648864746094,87,ASSIANO
1152,1152,POINT (520303.8093547233 5032204.99104422),125.38862609863281,31,MONLUE' - PONTE LAMBRO
1153,1153,POINT (518654.5993634252 5034960.160546357),597.0836791992188,24,PARCO FORLANINI - CAVRIANO
1154,1154,POINT (505387.8766534275 5032495.692892109),12.62320613861084,87,ASSIANO
1155,1155,POINT (513037.39577862824 5027896.554043784),150.5472869873047,41,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
1156,1156,POINT (513154.4069694596 5039261.460357159),387.0682373046875,79,DERGANO
1157,1157,POINT (505892.6410264845 5034955.108658002),213.72750854492188,88,PARCO BOSCO IN CITTA'
1158,1158,POINT (516296.67860241083 5031342.570262177),422.7026672363281,36,SCALO ROMANA
1159,1159,POINT (520106.2342566086 5034567.09625038),40.55669021606445,24,PARCO FORLANINI - CAVRIANO
1160,1160,POINT (504687.31694651995 5032397.101982369),19.887664794921875,87,ASSIANO
1161,1161,POINT (514488.8210837373 5027502.943565566),96.82002258300781,85,PARCO DELLE ABBAZIE
1162,1162,POINT (512152.5126187625 5038523.3162199315),860.0873413085938,77,BOVISA
1163,1163,POINT (510236.73497822665 5029594.081735276),162.38711547851562,86,PARCO DEI NAVIGLI
1164,1164,POINT (519262.00876785844 5040420.584873989),1174.1109619140625,17,ADRIANO
1165,1165,POINT (504890.81697843986 5034217.021788614),128.2566680908203,87,ASSIANO
1166,1166,POINT (515294.2989577463 5030604.088167292),156.87948608398438,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
1167,1167,POINT (517545.6303761027 5029127.940010862),0.0,85,PARCO DELLE ABBAZIE
1168,1168,POINT (519405.0747161015 5034468.414937624),203.77992248535156,24,PARCO FORLANINI - CAVRIANO
1169,1169,POINT (513787.68723205815 5027404.397185624),6.506971836090088,85,PARCO DELLE ABBAZIE
1170,1170,POINT (511451.84127205703 5038424.602705438),1593.484130859375,71,VILLAPIZZONE - CAGNOLA - BOLDINASCO
1171,1171,POINT (516241.7807336134 5027749.328353855),98.26460266113281,85,PARCO DELLE ABBAZIE
1172,1172,POINT (520209.8629602581 5037568.326135259),437.9127502441406,18,CIMIANO - ROTTOLE - Q.RE FELTRE
1173,1173,POINT (518561.0773966207 5040321.8133969195),262.2098388671875,17,ADRIANO
1174,1174,POINT (505836.074640756 5031364.384739451),32.67745590209961,87,ASSIANO
1175,1175,POINT (504190.3355253334 5034118.405301542),39.9326171875,87,ASSIANO
1176,1176,POINT (520051.9656325625 5030974.420639469),185.26712036132812,32,TRIULZO SUPERIORE
1177,1177,POINT (514593.22879505926 5030505.488977882),22.56637954711914,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
1178,1178,POINT (518402.7251511073 5033729.948973931),253.82305908203125,29,ORTOMERCATO
1179,1179,POINT (511442.03806988796 5032153.136144623),984.4188842773438,48,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO
1180,1180,POINT (507353.7111536146 5040831.374347788),450.5077209472656,73,CASCINA MERLATA
1181,1181,POINT (512902.3707257724 5038031.938736292),1303.47802734375,78,FARINI
1182,1182,POINT (516044.6688588005 5030112.087028231),437.60662841796875,38,VIGENTINO - Q.RE FATIMA
1183,1183,POINT (516099.58921738516 5033704.530769734),1860.342041015625,26,XXII MARZO
1184,1184,POINT (512204.8414689362 5040023.06695859),1042.5189208984375,81,BOVISASCA
1185,1185,POINT (513507.8291196945 5041400.495741785),1431.2939453125,83,BRUZZANO
1186,1186,POINT (516305.0810370311 5037615.5907061435),1232.525634765625,10,STAZIONE CENTRALE - PONTE SEVESO
1187,1187,POINT (508645.9050297498 5035939.837348457),527.603515625,88,PARCO BOSCO IN CITTA'
1188,1188,POINT (515346.44487841305 5032105.083973918),689.9723510742188,37,MORIVIONE
1189,1189,POINT (505098.16399281257 5038126.334502292),74.20899963378906,88,PARCO BOSCO IN CITTA'
1190,1190,POINT (512355.432882799 5040342.741932179),1243.253662109375,81,BOVISASCA
1191,1191,POINT (507342.72748049046 5034562.213375879),892.9776611328125,55,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
1192,1192,POINT (513658.4054390162 5041720.152537336),974.3834228515625,83,BRUZZANO
1193,1193,POINT (521113.2755813398 5039487.193369474),596.942138671875,18,CIMIANO - ROTTOLE - Q.RE FELTRE
1194,1194,POINT (516455.67272857466 5037935.370748141),1347.672607421875,13,GRECO - SEGNANO
1195,1195,POINT (517058.01062818 5039214.431364265),806.5693359375,13,GRECO - SEGNANO
1196,1196,POINT (506740.10048116394 5033283.153063004),543.0545654296875,55,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
1197,1197,POINT (520103.7988648098 5032475.621367677),109.77798461914062,30,TALIEDO - MORSENCHIO - Q.RE FORLANINI
1198,1198,POINT (515497.0794903331 5032424.985194906),860.272705078125,37,MORIVIONE
1199,1199,POINT (505248.7976821065 5038445.973346082),61.75264358520508,88,PARCO BOSCO IN CITTA'
1200,1200,POINT (512954.6517220432 5039531.796603094),450.9844970703125,80,AFFORI
1201,1201,POINT (514257.6909071613 5040909.302281126),217.89096069335938,84,PARCO NORD
1202,1202,POINT (517055.28633814264 5037124.076574158),1458.212646484375,20,LORETO - CASORETTO - NOLO
1203,1203,POINT (513550.8780388959 5036630.568225492),1967.426513671875,69,SARPI
1204,1204,POINT (516096.7671287682 5031613.189828778),534.3609619140625,36,SCALO ROMANA
1205,1205,POINT (505847.4986400337 5037635.049528523),845.066162109375,63,FIGINO
1206,1206,POINT (511353.61859461636 5039604.654071531),856.6675415039062,76,QUARTO OGGIARO - VIALBA - MUSOCCO
1207,1207,POINT (512656.60707587685 5040982.073990744),724.4989013671875,81,BOVISASCA
1208,1208,POINT (520111.09712085687 5038748.842365575),17.904176712036133,18,CIMIANO - ROTTOLE - Q.RE FELTRE
1209,1209,POINT (515453.5940989864 5037197.095197343),1253.0794677734375,11,ISOLA
1210,1210,POINT (505738.1672458396 5032544.98996043),180.0201416015625,87,ASSIANO
1211,1211,POINT (519953.18329889583 5032155.668353984),103.67400360107422,30,TALIEDO - MORSENCHIO - Q.RE FORLANINI
1212,1212,POINT (514494.77988894924 5031686.559115748),1342.502685546875,43,TIBALDI
1213,1213,POINT (514107.1113004425 5040589.619063919),473.38568115234375,84,PARCO NORD
1214,1214,POINT (516904.69134226086 5036804.270140316),1646.8538818359375,21,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
1215,1215,POINT (519251.95256286993 5032057.026204114),176.3418731689453,30,TALIEDO - MORSENCHIO - Q.RE FORLANINI
1216,1216,POINT (520555.62824575277 5033435.444813056),107.20964050292969,31,MONLUE' - PONTE LAMBRO
1217,1217,POINT (505696.86168439296 5037315.384309322),226.97555541992188,63,FIGINO
1218,1218,POINT (513406.41854886577 5040490.864982515),1809.67431640625,80,AFFORI
1219,1219,POINT (516203.7490945903 5036705.565551712),1491.806396484375,10,STAZIONE CENTRALE - PONTE SEVESO
1220,1220,POINT (515106.07126404817 5039237.946524525),1645.0338134765625,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
1221,1221,POINT (513458.65925492113 5041990.414811564),656.689453125,83,BRUZZANO
1222,1222,POINT (517904.1979501542 5035451.857887454),1663.171142578125,22,CITTA' STUDI
1223,1223,POINT (516255.8171410465 5038205.78100492),1486.18212890625,13,GRECO - SEGNANO
1224,1224,POINT (509490.24780794536 5032177.160129989),376.71527099609375,49,GIAMBELLINO
1225,1225,POINT (503888.9961851583 5033478.938270014),1.449450969696045,87,ASSIANO
1226,1226,POINT (512997.57764448936 5034761.140162172),1592.705078125,7,MAGENTA - S. VITTORE
1227,1227,POINT (521308.619422756 5035035.031815959),12.296163558959961,24,PARCO FORLANINI - CAVRIANO
1228,1228,POINT (505049.2463465614 5038716.260165539),23.764034271240234,88,PARCO BOSCO IN CITTA'
1229,1229,POINT (515806.88164304994 5039336.687251462),1431.044189453125,13,GRECO - SEGNANO
1230,1230,POINT (514159.3056167526 5042089.192992673),207.06019592285156,84,PARCO NORD
1231,1231,POINT (511238.97305215994 5030332.459921967),28.725854873657227,86,PARCO DEI NAVIGLI
1232,1232,POINT (518605.25776309916 5035550.54907312),907.27392578125,22,CITTA' STUDI
1233,1233,POINT (516956.7130518078 5038304.509744418),743.2672729492188,10,STAZIONE CENTRALE - PONTE SEVESO
1234,1234,POINT (510191.03265214036 5032275.766212893),1253.6292724609375,49,GIAMBELLINO
1235,1235,POINT (518246.87869342644 5029226.528624422),35.6215705871582,85,PARCO DELLE ABBAZIE
1236,1236,POINT (504039.66727432923 5033798.674751039),2.821408987045288,87,ASSIANO
1237,1237,POINT (513698.4378103255 5034859.801205872),1558.89501953125,7,MAGENTA - S. VITTORE
1238,1238,POINT (515957.46316270996 5039656.420176789),1675.4490966796875,13,GRECO - SEGNANO
1239,1239,POINT (516943.0145827537 5027847.889805156),0.5830230116844177,85,PARCO DELLE ABBAZIE
1240,1240,POINT (518755.85471003747 5035870.405175789),654.3601684570312,23,LAMBRATE - ORTICA
1241,1241,POINT (517107.2971842655 5038624.280722099),1305.5352783203125,19,PADOVA - TURRO - CRESCENZAGO
1242,1242,POINT (510341.6868664428 5032595.604029025),1691.648193359375,49,GIAMBELLINO
1243,1243,POINT (513849.05963633844 5035179.617432737),1248.6947021484375,1,DUOMO
1244,1244,POINT (514104.1034150602 5038499.749124525),1661.334716796875,79,DERGANO
1245,1245,POINT (512456.88091101416 5041252.350352645),1314.6207275390625,82,COMASINA
1246,1246,POINT (516901.94984616723 5034713.463762516),1596.693115234375,26,XXII MARZO
1247,1247,POINT (512444.2023639828 5032891.465208141),1058.26513671875,50,PORTA GENOVA
1248,1248,POINT (515253.7585303134 5037467.51951202),1514.5718994140625,11,ISOLA
1249,1249,POINT (511995.4796248299 5034022.855943357),1561.9183349609375,51,PORTA MAGENTA
1250,1250,POINT (520456.8247086614 5034616.438522045),11.452402114868164,24,PARCO FORLANINI - CAVRIANO
1251,1251,POINT (517101.8545572117 5034442.935582902),1668.752197265625,26,XXII MARZO
1252,1252,POINT (514955.4832862182 5038918.213326608),1247.6591796875,12,MACIACHINI - MAGGIOLINA
1253,1253,POINT (517753.59455416165 5035132.001537836),1515.94287109375,22,CITTA' STUDI
1254,1254,POINT (509339.58722977433 5031857.322089369),951.9871826171875,49,GIAMBELLINO
1255,1255,POINT (509647.7892237855 5036677.970075052),589.3991088867188,60,STADIO - IPPODROMI
1256,1256,POINT (512846.9494097306 5034441.323693179),1647.1024169921875,7,MAGENTA - S. VITTORE
1257,1257,POINT (515007.6267445509 5040418.060552155),1375.86181640625,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
1258,1258,POINT (510351.80711740715 5038866.569416679),909.2283935546875,71,VILLAPIZZONE - CAGNOLA - BOLDINASCO
1259,1259,POINT (508344.6270808257 5035300.355164626),1063.14501953125,61,QUARTO CAGNINO
1260,1260,POINT (517805.5656189459 5036632.514174251),1577.2650146484375,22,CITTA' STUDI
1261,1261,POINT (509392.11939659395 5033357.828439967),1031.216796875,53,LORENTEGGIO
1262,1262,POINT (514546.9749613419 5033187.365131742),1554.052001953125,6,PORTA TICINESE - CONCA DEL NAVIGLIO
1263,1263,POINT (518060.0545019856 5039952.6852524085),1119.23779296875,16,GORLA - PRECOTTO
1264,1264,POINT (512899.24443923106 5035941.667118815),1494.870361328125,68,PAGANO
1265,1265,POINT (507899.90695422824 5038521.0963344835),947.36572265625,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
1266,1266,POINT (514306.88766244496 5040319.305696055),131.08001708984375,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
1267,1267,POINT (509651.2285121227 5038767.857442181),1513.875,72,MAGGIORE - MUSOCCO - CERTOSA
1268,1268,POINT (517104.5770561151 5036533.808819772),1611.192138671875,21,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
1269,1269,POINT (508691.40579379804 5033259.208164103),673.5938110351562,53,LORENTEGGIO
1270,1270,POINT (513846.02220767416 5033088.727518545),1440.3299560546875,44,PORTA TICINESE - CONCHETTA
1271,1271,POINT (514552.9124979456 5037368.810764806),1418.221923828125,11,ISOLA
1272,1272,POINT (503840.10553740535 5034069.098671314),62.60028076171875,87,ASSIANO
1273,1273,POINT (512198.4555309038 5035842.991904133),928.04150390625,59,TRE TORRI
1274,1274,POINT (518249.49636851455 5031318.487371554),409.6060791015625,35,LODI - CORVETTO
1275,1275,POINT (507199.4283322154 5038422.399422213),111.006103515625,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
1276,1276,POINT (515757.6366190172 5039926.770553611),1446.3831787109375,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
1277,1277,POINT (511101.51630171575 5038375.247562358),1480.9697265625,71,VILLAPIZZONE - CAGNOLA - BOLDINASCO
1278,1278,POINT (518555.9188665312 5036140.903505185),1168.5809326171875,22,CITTA' STUDI
1279,1279,POINT (510141.9457431971 5032866.12663671),1629.9625244140625,53,LORENTEGGIO
1280,1280,POINT (515297.1992077681 5032695.562537852),1533.1885986328125,5,PORTA VIGENTINA - PORTA LODOVICA
1281,1281,POINT (513649.24848224374 5035450.090962876),567.851318359375,8,PARCO SEMPIONE
1282,1282,POINT (518950.70568519784 5031417.113800919),266.2851257324219,33,ROGOREDO - SANTA GIULIA
